MD,WOB,RPM,TOR,MSE,ROP,WOB min,TOR max,TOR min,Rotary RPM,Diff,Surface MSE,Fm,top,bottom,ftype,Section,Start depth
4581.5,18.2,185.45,0,1,51.37,18.1,25.015,24.393,185.45,0,9116.897178,,,,,,
4582,18.7,188.29,0,1,51.41,18.2,25.067,24.808,188.29,0,9406.461203,,,,,,
4582.5,18.6,187.13,0,1,47.2,18.2,25.74,25.119,187.13,0,10304.91969,,,,,,
4583,18.3,183,0,1,50.3,18,24.912,23.824,183,0,8974.544694,,,,,,
4583.5,18.5,186.68,0,1,50.57,18.5,25.792,24.549,186.68,0,9381.553257,,,,,,
4584,18.4,190.48,0,1,44.29,18.2,24.238,23.513,190.48,0,10462.5719,,,,,,
4584.5,18.5,186.21,0,1,46.47,18.2,25.274,24.549,186.21,0,10179.33781,,,,,,
4585,18.6,187.22,0,1,46.36,9.2,25.17,18.956,187.22,0,7932.822891,,,,,,
4585.5,12,182.61,0,1,51.5,10.7,19.991,19.888,182.61,0,7293.946308,,,,,,
4586,14.7,185.34,0,1,51.62,13,24.083,21.7,185.34,0,8062.562734,,,,,,
4586.5,15.5,188.23,0,1,51.48,15,25.844,24.808,188.23,0,9382.189577,,,,,,
4587,17.3,188.12,0,1,51.56,16.4,26.362,24.497,188.12,0,9250.220997,,,,,,
4587.5,19.5,185.17,0,1,49.31,17.5,27.242,25.378,185.17,0,9865.848776,,,,,,
4588,18.3,188.88,0,1,51.36,16.8,24.601,23.669,188.88,0,9012.50383,,,,,,
4588.5,16.8,185.87,0,1,51.69,16.6,25.688,24.549,185.87,0,9135.183195,,,,,,
4589,19.2,190.81,0,1,51.51,17.3,28.381,27.087,190.81,0,10383.95567,,,,,,
4589.5,18.5,194.47,0,1,38.43,18.5,29.676,27.605,194.47,0,14434.42587,,,,,,
4590,18.6,191.97,0,1,42.92,17.9,28.64,27.087,191.97,0,12525.68454,,,,,,
4590.5,18.7,189.13,0,1,37.38,17.5,28.33,26.672,189.13,0,13946.82317,,,,,,
4591,17.6,189.94,0,1,38.31,17.3,28.485,26.983,189.94,0,13823.3779,,,,,,
4591.5,17.3,187.22,0,1,37.6,17.1,27.139,27.087,187.22,0,13935.03077,,,,,,
4592,18.2,190.7,0,1,41.09,16.7,28.071,26.154,190.7,0,12548.13689,,,,,,
4592.5,9.2,183.48,0,1,38.55,8.4,20.924,20.043,183.48,0,9848.071259,,,,,,
4593,10.7,186.66,0,1,48.72,9.4,22.788,22.322,186.66,0,8835.358859,,,,,,
4593.5,11.1,183.56,0,1,48.63,11.1,23.72,23.254,183.56,0,9068.463391,,,,,,
4594,11.7,187.27,0,1,48.67,11.1,24.083,24.031,187.27,0,9553.04454,,,,,,
4594.5,12.4,186.63,0,1,48.7,12.2,23.513,22.995,186.63,0,9107.698364,,,,,,
4595,13.4,183.06,0,1,48.64,12.9,24.912,23.306,183.06,0,9068.303527,,,,,,
4595.5,13.8,189.63,0,1,48.14,13.8,26.362,25.947,189.63,0,10562.01366,,,,,,
4596,14.6,186.38,0,1,48.29,14.4,27.915,26.206,186.38,0,10454.57721,,,,,,
4596.5,13.1,182.13,0,1,48.28,12.9,25.326,24.963,182.13,0,9732.304545,,,,,,
4597,17.4,185.08,0,1,48.58,13.7,26.569,24.912,185.08,0,9820.028766,,,,,,
4597.5,17.5,183.76,0,1,48.26,17.3,27.346,27.294,183.76,0,10748.92319,,,,,,
4598,14.9,184.07,0,1,47.96,14.4,28.122,27.605,184.07,0,10949.98289,,,,,,
4598.5,14.7,183.65,0,1,48.6,14.6,28.174,26.776,183.65,0,10458.62359,,,,,,
4599,15.5,183.59,0,1,48.66,14.8,28.381,27.501,183.59,0,10726.19596,,,,,,
4599.5,15.9,183.51,0,1,48.56,15.7,28.64,28.174,183.51,0,11006.50294,,,,,,
4600,16.3,185.36,0,1,48.54,15.8,29.417,28.226,185.36,0,11143.11499,,,,,,
4600.5,16.9,181.74,0,1,48.65,16.6,29.935,29.21,181.74,0,11281.8771,,,,,,
4601,16.8,188.43,0,1,48.44,16.2,30.712,27.501,188.43,0,11061.16529,,,,,,
4601.5,17,182.53,0,1,51.81,16.7,29.055,28.381,182.53,0,10341.91202,,,,,,
4602,17.2,186.18,0,1,51.96,17,29.728,28.951,186.18,0,10728.34022,,,,,,
4602.5,18,185.03,0,1,51.68,17.7,29.935,29.883,185.03,0,11065.63386,,,,,,
4603,18.1,182.58,0,1,51.96,17.9,29.935,29.676,182.58,0,10786.53348,,,,,,
4603.5,18,184.89,0,1,51.94,17.8,30.816,29.78,184.89,0,10964.43283,,,,,,
4604,17.7,185.65,0,1,51.62,17.6,30.349,30.039,185.65,0,11172.37107,,,,,,
4604.5,18.2,186.66,0,1,51.51,17.9,30.557,30.246,186.66,0,11335.36493,,,,,,
4605,18.1,185.81,0,1,51.53,17.9,30.142,29.521,185.81,0,11010.13532,,,,,,
4605.5,18.3,183.68,0,1,51.78,17.9,29.935,29.521,183.68,0,10832.69665,,,,,,
4606,18.3,185.59,0,1,51.75,18.1,30.608,29.987,185.59,0,11123.24147,,,,,,
4606.5,19.8,184.55,0,1,51.9,17.8,29.832,29.003,184.55,0,10673.06412,,,,,,
4607,18.9,184.16,0,1,49.78,18,27.708,27.242,184.16,0,10428.66796,,,,,,
4607.5,16.2,181.96,0,1,51.87,15.9,27.708,27.708,181.96,0,10052.62838,,,,,,
4608,16.6,182.53,0,1,51.9,16.4,28.796,28.071,182.53,0,10210.71534,,,,,,
4608.5,17,183.82,0,1,51.87,16.6,29.366,29.314,183.82,0,10743.16749,,,,,,
4609,17.2,182.75,0,1,51.85,17.1,29.728,29.366,182.75,0,10704.40893,,,,,,
4609.5,17.4,186.99,0,1,51.82,17.3,30.349,30.194,186.99,0,11266.21477,,,,,,
4610,17.6,182.58,0,1,51.88,17.5,30.453,29.158,182.58,0,10614.02878,,,,,,
4610.5,17.5,182.3,0,1,51.61,17.3,30.66,30.194,182.3,0,11029.5848,,,,,,
4611,17.7,183.2,0,1,50.73,17.5,30.712,30.401,183.2,0,11352.774,,,,,,
4611.5,17.3,183.4,0,1,49.78,17.1,30.142,30.142,183.4,0,11481.77054,,,,,,
4612,17.6,183.73,0,1,51.69,17.4,30.557,29.262,183.73,0,10757.73791,,,,,,
4612.5,17.6,181.66,0,1,51.83,17.5,30.298,30.091,181.66,0,10907.66664,,,,,,
4613,17.4,183.31,0,1,50.54,17.2,30.608,30.091,183.31,0,11285.50141,,,,,,
4613.5,17,183.26,0,1,50.54,16.9,30.298,29.987,183.26,0,11242.53132,,,,,,
4614,17.5,182.95,0,1,50.28,9.8,30.557,23.927,182.95,0,9012.105575,,,,,,
4614.5,11.8,181.68,0,1,51.58,11,25.326,25.274,181.68,0,9198.787885,,,,,,
4615,13,182.95,0,1,51.64,12.4,27.242,26.206,182.95,0,9595.37305,,,,,,
4615.5,13.6,182.89,0,1,51.61,13.3,28.537,28.071,182.89,0,10279.96738,,,,,,
4616,16.7,186.82,0,1,51.69,14.6,29.935,29.21,186.82,0,10916.10615,,,,,,
4616.5,17.1,185.31,0,1,51.56,16.6,29.262,29.158,185.31,0,10837.25167,,,,,,
4617,18.1,184.21,0,1,51.65,15.5,29.935,29.055,184.21,0,10719.35168,,,,,,
4617.5,15.1,183.26,0,1,51.62,14.8,30.246,29.624,183.26,0,10870.47038,,,,,,
4618,15.6,182.47,0,1,51.49,15.4,30.194,29.624,182.47,0,10852.34886,,,,,,
4618.5,15.5,184.63,0,1,51.63,15,30.039,29.728,184.63,0,10988.68815,,,,,,
4619,15.4,184.94,0,1,51.51,14.8,30.971,30.194,184.94,0,11204.63722,,,,,,
4619.5,15.6,187.16,0,1,48.65,14.7,31.23,30.608,187.16,0,12167.3281,,,,,,
4620,14.6,183.79,0,1,46.74,14.1,30.712,29.883,183.79,0,12139.33056,,,,,,
4620.5,14.5,184.32,0,1,51.83,14.1,29.262,29.003,184.32,0,10659.95669,,,,,,
4621,15.4,183.34,0,1,52.02,15,29.262,29.003,183.34,0,10567.31001,,,,,,
4621.5,15.5,181.49,0,1,51.96,15.5,29.521,29.366,181.49,0,10603.96121,,,,,,
4622,16.3,181.94,0,1,52.04,16.1,30.039,29.417,181.94,0,10634.37684,,,,,,
4622.5,16.3,182.75,0,1,51.76,16.2,30.764,30.608,182.75,0,11172.09616,,,,,,
4623,16.6,183.48,0,1,51.31,16.5,30.867,30.039,183.48,0,11105.81672,,,,,,
4623.5,16.4,183,0,1,50.14,16.1,30.557,30.453,183,0,11489.37879,,,,,,
4624,16.2,184.69,0,1,51.45,16,30.867,29.78,184.69,0,11051.65432,,,,,,
4624.5,15.8,183.85,0,1,48.32,15.6,30.298,29.935,183.85,0,11771.07885,,,,,,
4625,14.2,185.28,0,1,42.41,11.8,29.78,25.999,185.28,0,11734.45528,,,,,,
4625.5,11,184.18,0,1,30.49,10.6,25.74,24.963,184.18,0,15557.54629,,,,,,
4626,13.1,183.51,0,1,30.61,12.8,24.393,23.772,183.51,0,14710.7659,,,,,,
4626.5,13.3,185.34,0,1,30.56,10.9,25.481,23.151,185.34,0,14494.06947,,,,,,
4627,9.7,183.26,0,1,30.62,9.5,23.565,22.374,183.26,0,13815.2791,,,,,,
4627.5,9.2,183.71,0,1,30.53,9.1,22.322,21.442,183.71,0,13311.04149,,,,,,
4628,9.6,182.84,0,1,30.53,9.2,21.856,21.183,182.84,0,13089.4646,,,,,,
4628.5,9.6,182.41,0,1,30.58,9.4,21.286,20.82,182.41,0,12814.45802,,,,,,
4629,9.8,185.42,0,1,30.55,9.5,21.183,20.716,185.42,0,12973.79003,,,,,,
4629.5,9.6,182.97,0,1,30.51,9.3,20.872,20.665,182.97,0,12787.43064,,,,,,
4630,9.6,183.2,0,1,30.52,9.1,20.768,20.561,183.2,0,12735.00081,,,,,,
4630.5,9.8,182.36,0,1,30.52,9.5,20.924,20.613,182.36,0,12709.25771,,,,,,
4631,9.7,183.59,0,1,30.52,9,20.716,19.007,183.59,0,11799.71206,,,,,,
4631.5,10.1,184.3,0,1,30.47,9.9,20.613,19.784,184.3,0,12349.67158,,,,,,
4632,10.2,185.34,0,1,30.55,10.1,20.561,20.457,185.34,0,12807.46962,,,,,,
4632.5,10.4,182.75,0,1,30.56,10,22.011,20.509,182.75,0,12657.30961,,,,,,
4633,10.3,183.37,0,1,30.53,9.9,22.684,21.442,183.37,0,13289.39837,,,,,,
4633.5,10.3,181.91,0,1,30.5,10.1,21.908,21.597,181.91,0,13291.94506,,,,,,
4634,10.3,184.97,0,1,30.45,10.1,21.079,20.924,184.97,0,13116.23495,,,,,,
4634.5,10.5,182.61,0,1,30.43,10.3,21.39,21.338,182.61,0,13214.10204,,,,,,
4635,10.2,182.69,0,1,30.41,9.9,21.856,21.234,182.69,0,13163.41301,,,,,,
4635.5,12.7,182.44,0,1,30.41,11.2,21.131,20.975,182.44,0,12992.12672,,,,,,
4636,12.7,183.06,0,1,30.41,11.7,20.975,20.924,183.06,0,13004.54899,,,,,,
4636.5,10.4,181.94,0,1,30.41,10.3,21.442,21.131,181.94,0,13046.56318,,,,,,
4637,10.2,183.31,0,1,30.43,10.1,21.183,20.613,183.31,0,12814.10777,,,,,,
4637.5,10.5,182.92,0,1,30.43,10.4,21.027,20.82,182.92,0,12915.84129,,,,,,
4638,10.9,182.33,0,1,30.46,10.5,21.079,20.613,182.33,0,12735.09664,,,,,,
4638.5,10.5,182.27,0,1,30.5,10.5,20.509,20.095,182.27,0,12394.41333,,,,,,
4639,10.4,182.67,0,1,30.49,9.9,20.561,20.354,182.67,0,12585.1371,,,,,,
4639.5,10.7,182.64,0,1,30.4,10.7,20.665,20.354,182.64,0,12621.04847,,,,,,
4640,10.6,182.13,0,1,30.43,10.2,20.457,20.095,182.13,0,12413.60784,,,,,,
4640.5,10.2,183.73,0,1,30.46,10,19.939,19.629,183.73,0,12219.58531,,,,,,
4641,10.3,182.69,0,1,30.44,10,20.147,19.732,182.69,0,12222.46104,,,,,,
4641.5,10,182.25,0,1,30.49,10,19.577,19.525,182.25,0,12044.92291,,,,,,
4642,10.8,183.96,0,1,30.43,10.3,19.318,19.007,183.96,0,11861.27919,,,,,,
4642.5,11.5,183.45,0,1,30.42,11.4,21.234,21.234,183.45,0,13217.20596,,,,,,
4643,11.3,181.88,0,1,30.49,6.4,20.147,17.402,181.88,0,10719.89855,,,,,,
4643.5,9,182.53,0,1,30.39,8.6,19.214,18.386,182.53,0,11395.84421,,,,,,
4644,9,182.1,0,1,30.37,8.7,19.422,19.318,182.1,0,11951.98857,,,,,,
4644.5,9.2,184.89,0,1,30.44,8.9,19.422,19.422,184.89,0,12172.47332,,,,,,
4645,12.1,184.72,0,1,30.38,9.6,20.509,18.697,184.72,0,11739.10003,,,,,,
4645.5,11.5,182.33,0,1,30.4,11.1,19.836,19.422,182.33,0,12026.19731,,,,,,
4646,10.6,184.72,0,1,30.48,8.7,19.681,19.266,184.72,0,12051.77134,,,,,,
4646.5,9.2,182.55,0,1,30.36,8.5,19.732,18.8,182.55,0,11665.20408,,,,,,
4647,9.2,183.31,0,1,30.47,8.4,20.302,19.266,183.31,0,11960.16047,,,,,,
4647.5,8.7,183.17,0,1,30.39,8.2,19.939,19.939,183.17,0,12398.81095,,,,,,
4648,9.5,185.39,0,1,30.47,9.1,19.163,19.059,185.39,0,11966.70109,,,,,,
4648.5,9.7,184.35,0,1,30.52,9.6,20.406,20.147,184.35,0,12557.53811,,,,,,
4649,9.9,182.13,0,1,30.51,9.4,20.768,19.732,182.13,0,12156.11531,,,,,,
4649.5,9.3,183.03,0,1,30.59,9.2,20.147,19.784,183.03,0,12214.60754,,,,,,
4650,9.6,182.3,0,1,30.57,9,19.888,19.577,182.3,0,12047.62148,,,,,,
4650.5,9,182.69,0,1,30.51,8.8,19.991,19.732,182.69,0,12190.99967,,,,,,
4651,9,182.55,0,1,30.52,8.5,19.888,19.266,182.55,0,11890.66776,,,,,,
4651.5,8.9,181.77,0,1,30.51,8.5,19.37,19.111,181.77,0,11748.47641,,,,,,
4652,9.4,183.82,0,1,30.51,9.1,19.991,19.422,183.82,0,12074.99701,,,,,,
4652.5,8.8,182.55,0,1,30.55,8.8,20.302,20.198,182.55,0,12451.96465,,,,,,
4653,9.2,182.25,0,1,30.52,8.8,20.25,19.991,182.25,0,12317.51952,,,,,,
4653.5,9.7,182.02,0,1,30.52,9.2,20.509,20.457,182.02,0,12589.53655,,,,,,
4654,10.1,182.36,0,1,30.5,9.8,22.011,21.597,182.36,0,13324.22202,,,,,,
4654.5,12.2,181.94,0,1,30.49,9.6,21.752,21.131,181.94,0,13017.22623,,,,,,
4655,12.8,181.54,0,1,30.49,12.4,20.872,20.354,181.54,0,12513.88644,,,,,,
4655.5,11.1,161.87,0,1,30.61,9.9,20.457,20.406,161.87,0,11141.85237,,,,,,
4656,10.1,162.46,0,1,30.56,9.8,20.716,20.716,162.46,0,11367.6268,,,,,,
4656.5,9.5,162.24,0,1,30.53,9.4,20.509,19.939,162.24,0,10936.59606,,,,,,
4657,9.9,162.52,0,1,30.59,9.8,20.095,19.939,162.52,0,10935.06008,,,,,,
4657.5,9.7,162.27,0,1,30.56,9.7,19.991,19.422,162.27,0,10645.7456,,,,,,
4658,9.8,162.24,0,1,30.54,9.7,19.681,19.422,162.24,0,10651.00349,,,,,,
4658.5,9.6,162.27,0,1,30.55,9.4,19.577,19.422,162.27,0,10648.95391,,,,,,
4659,9.7,163.34,0,1,30.54,9.6,19.422,19.318,163.34,0,10665.49362,,,,,,
4659.5,9.7,162.44,0,1,30.56,9.7,19.629,19.007,162.44,0,10429.71553,,,,,,
4660,10,162.21,0,1,30.51,9.6,19.473,18.748,162.21,0,10291.01565,,,,,,
4660.5,10,162.77,0,1,30.5,10,19.422,19.214,162.77,0,10585.92016,,,,,,
4661,10.1,162.27,0,1,30.55,10,19.318,19.163,162.27,0,10508.62821,,,,,,
4661.5,10,162.27,0,1,30.56,10,19.37,19.318,162.27,0,10589.68301,,,,,,
4662,10.4,162.83,0,1,30.59,10.1,19.939,19.888,162.83,0,10929.25191,,,,,,
4662.5,10.2,162.35,0,1,30.52,10,19.525,19.266,162.35,0,10580.79265,,,,,,
4663,10.2,162.27,0,1,30.45,9.9,19.318,19.214,162.27,0,10571.30537,,,,,,
4663.5,10.3,162.04,0,1,30.43,10.2,19.422,19.214,162.04,0,10563.54847,,,,,,
4664,10.6,162.41,0,1,30.44,10.3,19.629,18.904,162.41,0,10414.62058,,,,,,
4664.5,12.9,162.44,0,1,30.44,12.7,19.422,19.059,162.44,0,10507.87588,,,,,,
4665,13.3,162.13,0,1,30.5,10.7,19.577,19.163,162.13,0,10525.32509,,,,,,
4665.5,10.8,162.77,0,1,30.41,10.7,19.629,19.473,162.77,0,10762.06921,,,,,,
4666,10.7,162.46,0,1,30.43,10.5,19.888,19.37,162.46,0,10677.69266,,,,,,
4666.5,10.9,163.39,0,1,30.42,10.9,19.266,19.007,163.39,0,10541.9347,,,,,,
4667,11,161.99,0,1,30.44,10.8,19.422,19.059,161.99,0,10473.77258,,,,,,
4667.5,11.2,162.58,0,1,30.4,11.2,19.214,19.163,162.58,0,10583.41584,,,,,,
4668,11.3,162.18,0,1,30.48,10.8,19.629,19.525,162.18,0,10728.43532,,,,,,
4668.5,11,162.52,0,1,30.4,10.9,19.214,19.163,162.52,0,10578.98537,,,,,,
4669,11.3,163.08,0,1,30.44,10.8,19.111,18.852,163.08,0,10430.65494,,,,,,
4669.5,11.5,162.29,0,1,30.47,11.4,20.25,19.836,162.29,0,10910.31572,,,,,,
4670,11,165.16,0,1,30.44,10.2,19.836,19.473,165.16,0,10909.46949,,,,,,
4670.5,10.2,162.97,0,1,30.4,10.2,19.422,19.318,162.97,0,10691.61896,,,,,,
4671,11,165.39,0,1,30.41,9.8,19.163,18.075,165.39,0,10152.41566,,,,,,
4671.5,12.1,165.64,0,1,30.41,11.7,20.095,19.163,165.64,0,10780.92211,,,,,,
4672,8,161.12,0,1,29.91,6.4,16.832,16.262,161.12,0,9042.185956,,,,,,
4672.5,8.7,161.79,0,1,30.33,8.6,18.023,17.764,161.79,0,9781.196202,,,,,,
4673,8.8,161.87,0,1,30.41,8.7,18.593,18.179,161.87,0,9988.081297,,,,,,
4673.5,9.1,163.76,0,1,30.38,8.5,19.214,19.163,163.76,0,10661.3849,,,,,,
4674,10.7,163.45,0,1,30.41,8.8,19.007,18.438,163.45,0,10233.78576,,,,,,
4674.5,11,163.59,0,1,30.4,10.4,19.214,18.386,163.59,0,10217.87495,,,,,,
4675,8.5,162.8,0,1,30.41,7.6,19.007,18.645,162.8,0,10301.42477,,,,,,
4675.5,8.6,163.95,0,1,30.39,8.3,19.007,18.438,163.95,0,10266.115,,,,,,
4676,8.8,162.29,0,1,30.44,8.7,19.163,18.386,162.29,0,10117.73581,,,,,,
4676.5,9.2,162.15,0,1,30.38,9,19.059,18.956,162.15,0,10443.30342,,,,,,
4677,9.4,162.86,0,1,30.51,9.3,19.266,18.904,162.86,0,10416.28847,,,,,,
4677.5,9.4,162.07,0,1,30.53,9.3,19.318,19.163,162.07,0,10500.69238,,,,,,
4678,8.7,161.59,0,1,30.55,7.7,19.266,18.852,161.59,0,10291.55988,,,,,,
4678.5,8.4,162.38,0,1,30.57,8,18.645,18.541,162.38,0,10164.09479,,,,,,
4679,8.3,161.93,0,1,30.5,8,19.007,18.956,161.93,0,10385.82104,,,,,,
4679.5,8.5,161.51,0,1,30.54,8.1,18.956,18.956,161.51,0,10345.93802,,,,,,
4680,8.4,161.96,0,1,30.54,8.4,19.111,18.8,161.96,0,10289.24053,,,,,,
4680.5,8.9,161.9,0,1,30.54,8.7,19.059,18.956,161.9,0,10371.93698,,,,,,
4681,9,162.6,0,1,30.5,8.8,19.681,19.059,162.6,0,10487.12137,,,,,,
4681.5,8.8,161.99,0,1,30.49,8.7,19.473,19.422,161.99,0,10649.3493,,,,,,
4682,8.7,162.21,0,1,30.53,8.5,19.111,18.748,162.21,0,10280.8093,,,,,,
4682.5,9.1,161.87,0,1,30.52,8.8,19.37,19.266,161.87,0,10546.64394,,,,,,
4683,9.2,162.24,0,1,30.51,9,19.473,19.266,162.24,0,10574.42013,,,,,,
4683.5,11.7,163.76,0,1,30.49,9.3,19.888,19.784,163.76,0,10973.4354,,,,,,
4684,12.5,161.82,0,1,30.52,11.1,19.629,19.422,161.82,0,10637.67556,,,,,,
4684.5,9,161.62,0,1,30.59,8.9,19.681,19.525,161.62,0,10646.99682,,,,,,
4685,9,161.99,0,1,30.53,8.9,19.732,19.163,161.99,0,10494.45004,,,,,,
4685.5,9,162.38,0,1,30.58,8.9,19.318,19.214,162.38,0,10530.38413,,,,,,
4686,9.4,161.59,0,1,30.54,9.4,19.577,19.007,161.59,0,10381.24982,,,,,,
4686.5,9.7,162.55,0,1,30.51,9.3,19.577,19.163,162.55,0,10539.40842,,,,,,
4687,9.8,162.27,0,1,30.52,9.5,19.577,19.059,162.27,0,10461.18686,,,,,,
4687.5,9.4,161.9,0,1,30.56,9.3,19.37,19.37,161.9,0,10592.35906,,,,,,
4688,9.6,161.9,0,1,30.52,9.4,19.577,19.007,161.9,0,10408.45245,,,,,,
4688.5,9.6,161.93,0,1,30.49,9.5,19.422,19.422,161.93,0,10647.55655,,,,,,
4689,9.9,163.03,0,1,30.55,9.8,19.525,19.37,163.03,0,10670.9364,,,,,,
4689.5,9.7,164.06,0,1,30.5,9.3,19.836,19.163,164.06,0,10640.55139,,,,,,
4690,9.8,164.23,0,1,30.55,9.1,19.681,19.007,164.23,0,10548.06984,,,,,,
4690.5,9.5,165.75,0,1,30.5,9.2,19.784,18.956,165.75,0,10633.51709,,,,,,
4691,9.9,163.84,0,1,30.52,9,19.991,19.577,163.84,0,10848.76776,,,,,,
4691.5,9.5,162.77,0,1,30.55,9.1,20.147,19.214,162.77,0,10567.29908,,,,,,
4692,10.5,162.01,0,1,30.44,9.8,19.37,19.007,162.01,0,10445.22328,,,,,,
4692.5,10.7,161.99,0,1,30.37,10.5,19.629,19.577,161.99,0,10781.55971,,,,,,
4693,12.3,162.1,0,1,30.44,10.2,19.473,19.37,162.1,0,10654.89047,,,,,,
4693.5,12.3,164.21,0,1,30.41,11.8,19.888,19.318,164.21,0,10774.85283,,,,,,
4694,13.2,162.29,0,1,30.48,10.4,19.681,19.525,162.29,0,10740.78099,,,,,,
4694.5,10.2,161.71,0,1,30.41,10,19.732,19.37,161.71,0,10634.16314,,,,,,
4695,10.5,163.42,0,1,30.43,10.1,19.732,19.422,163.42,0,10768.84054,,,,,,
4695.5,10.6,162.52,0,1,30.44,10.4,19.525,19.318,162.52,0,10649.26888,,,,,,
4696,10.5,162.27,0,1,30.44,10.3,19.784,19.111,162.27,0,10519.03142,,,,,,
4696.5,10.4,161.73,0,1,30.41,10.1,19.577,19.422,161.73,0,10664.48898,,,,,,
4697,10.3,162.38,0,1,30.45,9.9,19.37,19.266,162.38,0,10607.27598,,,,,,
4697.5,10.2,162.04,0,1,30.43,10.2,19.266,19.007,162.04,0,10449.77257,,,,,,
4698,10.3,162.04,0,1,30.45,10.2,19.681,19.214,162.04,0,10556.6283,,,,,,
4698.5,10.2,161.82,0,1,30.4,10,19.266,19.266,161.82,0,10587.86273,,,,,,
4699,9.9,162.13,0,1,30.45,9.8,19.525,19.163,162.13,0,10533.44194,,,,,,
4699.5,9.8,161.48,0,1,30.44,9.5,19.318,19.111,161.48,0,10466.08209,,,,,,
4700,9.9,161.99,0,1,30.41,9.5,19.422,19.163,161.99,0,10538.17758,,,,,,
4700.5,10.1,162.18,0,1,30.45,10.1,19.784,19.163,162.18,0,10537.21796,,,,,,
4701,8,162.55,0,1,30.36,5.8,17.971,16.573,162.55,0,9158.822362,,,,,,
4701.5,8.1,161.87,0,1,30.41,8,18.334,18.179,161.87,0,9986.206201,,,,,,
4702,9,161.99,0,1,30.38,8.2,19.163,18.438,161.99,0,10148.06322,,,,,,
4702.5,9,162.32,0,1,30.41,8.9,19.266,19.163,162.32,0,10557.1807,,,,,,
4703,11.1,162.69,0,1,30.39,10.6,19.214,19.059,162.69,0,10536.431,,,,,,
4703.5,12.1,162.04,0,1,30.38,9.7,19.214,19.163,162.04,0,10557.69866,,,,,,
4704,8.9,163.47,0,1,30.42,8.7,19.214,19.007,163.47,0,10541.7246,,,,,,
4704.5,8.9,162.35,0,1,30.4,8.9,19.163,18.748,162.35,0,10334.10026,,,,,,
4705,9.4,162.88,0,1,30.39,8.9,19.111,18.748,162.88,0,10372.50172,,,,,,
4705.5,10.3,166.62,0,1,30.42,9.6,19.37,18.645,166.62,0,10543.97047,,,,,,
4706,10.7,166.96,0,1,30.53,10.2,20.457,19.888,166.96,0,11228.52481,,,,,,
4706.5,9.6,163.53,0,1,30.5,9.1,19.732,19.214,163.53,0,10634.15101,,,,,,
4707,8.7,162.44,0,1,30.57,8.1,19.163,18.748,162.44,0,10281.91288,,,,,,
4707.5,8.8,162.86,0,1,30.51,8.8,18.8,18.489,162.86,0,10186.56497,,,,,,
4708,9,162.77,0,1,30.51,8.9,19.629,19.214,162.77,0,10579.78058,,,,,,
4708.5,9.2,162.86,0,1,30.53,9.2,19.577,19.266,162.86,0,10607.79859,,,,,,
4709,9,162.13,0,1,30.49,8.8,19.111,19.059,162.13,0,10460.29943,,,,,,
4709.5,8.8,162.75,0,1,30.53,8.8,18.956,18.852,162.75,0,10372.31504,,,,,,
4710,9.4,165.02,0,1,30.51,8.9,19.163,18.541,165.02,0,10351.92555,,,,,,
4710.5,9.6,165.44,0,1,30.54,9.3,19.836,19.059,165.44,0,10657.53404,,,,,,
4711,9.3,163.14,0,1,30.49,9,19.111,18.956,163.14,0,10469.36467,,,,,,
4711.5,9.5,162.69,0,1,30.61,9.3,18.697,18.593,162.69,0,10201.58488,,,,,,
4712,9.6,162.24,0,1,30.6,9.5,19.007,18.956,162.24,0,10375.21072,,,,,,
4712.5,12,161.87,0,1,30.6,11.8,19.007,19.007,161.87,0,10385.81806,,,,,,
4713,12.6,164.29,0,1,30.56,10.5,19.629,19.163,164.29,0,10642.33115,,,,,,
4713.5,9.9,163.64,0,1,36.48,9.5,19.681,18.956,163.64,0,8782.751904,,,,,,
4714,10.5,163.14,0,1,36.66,10.1,21.027,20.716,163.14,0,9521.265715,,,,,,
4714.5,11,161.82,0,1,36.71,10.8,20.82,20.716,161.82,0,9432.968796,,,,,,
4715,11.2,162.72,0,1,36.72,11.1,21.649,20.665,162.72,0,9459.95665,,,,,,
4715.5,11.2,162.21,0,1,36.76,11.1,20.975,20.561,162.21,0,9372.914595,,,,,,
4716,11.1,162.69,0,1,36.73,10.9,21.183,20.82,162.69,0,9526.081393,,,,,,
4716.5,11.3,163.39,0,1,36.74,10.9,21.131,20.768,163.39,0,9541.067209,,,,,,
4717,11.4,163.45,0,1,36.75,11.3,21.079,20.665,163.45,0,9495.06492,,,,,,
4717.5,11.5,161.56,0,1,36.76,11.3,21.079,21.027,161.56,0,9547.181505,,,,,,
4718,11.5,163.19,0,1,36.8,11.4,21.493,21.183,163.19,0,9703.982332,,,,,,
4718.5,11.3,162.52,0,1,36.69,11.2,21.39,21.183,162.52,0,9692.613979,,,,,,
4719,11.1,162.35,0,1,36.74,10.8,20.924,20.82,162.35,0,9503.655975,,,,,,
4719.5,11,162.46,0,1,36.73,10.6,21.183,20.716,162.46,0,9465.01917,,,,,,
4720,11.1,162.77,0,1,36.71,11,21.027,20.665,162.77,0,9465.15594,,,,,,
4720.5,11.3,162.13,0,1,36.7,11,21.234,20.975,162.13,0,9572.177756,,,,,,
4721,11.5,164.63,0,1,36.66,11.3,21.183,20.82,164.63,0,9658.741168,,,,,,
4721.5,11.6,163.67,0,1,36.74,11.6,21.752,20.457,163.67,0,9415.501491,,,,,,
